,0
1314,MGLL
1315,SEC61A1
1316,RUVBL1
1317,GATA2-AS1
1318,RAB7A
1319,CFAP92
1320,EFCC1
1321,ISY1
1322,CNBP
1323,COL6A6
1324,DNAJC13
1325,ACAD11
1326,CDV3
1327,TF
1328,RYK
1329,RP11-375I20.6
1330,ANAPC13
1331,EPHB1
1332,PPP2R3A
1333,STAG1
1334,SLC35G2
1335,DBR1
1336,MRAS
1337,ESYT3
1338,PIK3CB
1339,MRPS22
1340,CLSTN2
1341,PXYLP1
1342,RNF7
1343,TFDP2
1344,GK5
1345,ATR
1346,CHST2
1347,PLOD2
1348,PLSCR4
1349,CPB1
1350,CPA3
1351,HLTF
1352,RP11-206M11.7
1353,TM4SF18
1354,TM4SF1
1355,TM4SF1-AS1
1356,WWTR1
1357,PFN2
1358,TSC22D2
1359,SERP1
1360,EIF2A
1361,SELENOT
1362,GPR171
1363,P2RY14
1364,GPR87
1365,IGSF10
1366,AADACL2-AS1
1367,AADAC
1368,MBNL1
1369,MME
1370,PLCH1
1371,GMPS
1372,KCNAB1
1373,SSR3
1374,TIPARP-AS1
1375,CCNL1
1376,PTX3
1377,SHOX2
1378,MLF1
1379,RP11-379F4.7
1380,RARRES1
1381,RP11-379F4.9
1382,SCHIP1
1383,SMC4
1384,KPNA4
1385,PPM1L
1386,NMD3
1387,SPTSSB
1388,SERPINI1
1389,GOLIM4
1390,ACTRT3
1391,RP11-816J6.3
1392,LRRC34
1393,GPR160
1394,PHC3
1395,PRKCI
1396,RPL22L1
1397,PLD1
1398,NAALADL2
1399,LINC01209
1400,LINC00578
1401,LINC02015
1402,MFN1
1403,GNB4
1404,AC007620.3
1405,RP11-145M9.5
1406,ACTL6A
1407,RP11-496B10.6
1408,FXR1
1409,DNAJC19
1410,ATP11B
1411,DCUN1D1
1412,MCCC1
1413,LAMP3
1414,KLHL6
1415,EIF2B5
1416,DVL3
1417,AP2M1
1418,FAM131A
1419,POLR2H
1420,EPHB3
1421,MAGEF1
1422,VPS8
1423,C3orf70
1424,EHHADH
1425,SENP2
1426,IGF2BP2
1427,TBCCD1
1428,EIF4A2
1429,RFC4
1430,ST6GAL1
1431,RTP4
1432,LPP-AS2
1433,TP63
1434,P3H2
1435,P3H2-AS1
1436,CLDN1
1437,RP11-197K6.1
1438,FGF12
1439,LINC00887
1440,FAM43A
1441,XXYLT1
1442,PPP1R2
1443,APOD
1444,LINC00885
1445,SLC51A
1446,DYNLT2B
1447,UBXN7
1448,CEP19
1449,DLG1
1450,BDH1
1451,IQCG
1452,LMLN
1453,ZNF595
1454,ZNF732
1455,ZNF141
1456,PDE6B
1457,PCGF3
1458,RP11-440L14.1
1459,SPON2
1460,CTBP1-AS
1461,MAEA
1462,UVSSA
1463,RP11-1398P2.1
1464,SLBP
1465,FGFR3
1466,NSD2
1467,NELFA
1468,NAT8L
1469,NOP14-AS1
1470,DOK7
1471,ADRA2C
1472,ZBTB49
1473,NSG1
1474,STX18-AS1
1475,EVC2
1476,CRMP1
1477,JAKMIP1
1478,MAN2B2
1479,MRFAP1
1480,AC093323.3
1481,LINC02481
1482,BLOC1S4
1483,TADA2B
1484,ABLIM2
1485,HTRA3
1486,ACOX3
1487,RP11-689P11.2
1488,HMX1
1489,ZNF518B
1490,RAB28
1491,LINC00504
1492,CPEB2
1493,FBXL5
1494,FAM200B
1495,CD38
1496,FGFBP1
1497,FGFBP2
1498,PROM1
1499,TAPT1
1500,TAPT1-AS1
1501,LAP3
1502,PPARGC1A
1503,DHX15
1504,SOD3
1505,LGI2
1506,SEPSECS-AS1
1507,PI4K2B
1508,SLC34A2
1509,SEL1L3
1510,PCDH7
1511,DTHD1
1512,TBC1D1
1513,FAM114A1
1514,TMEM156
1515,KLHL5
1516,UGDH
1517,UGDH-AS1
